n_estimators,auc,aucpr,error,logloss
635,0.999975,0.999922,0.002206,0.016952
636,0.999975,0.999922,0.002206,0.016952
637,0.999975,0.999922,0.002206,0.016952
638,0.999975,0.999922,0.002206,0.016952
639,0.999975,0.999922,0.002206,0.016952
640,0.999975,0.999922,0.002206,0.016952
641,0.999975,0.999922,0.002521,0.016952
642,0.999975,0.999922,0.002836,0.016951
643,0.999975,0.999922,0.002836,0.016952
644,0.999975,0.999922,0.002836,0.016953
645,0.999975,0.999922,0.002836,0.016952
646,0.999975,0.999922,0.002836,0.016952
647,0.999975,0.999922,0.002836,0.016952
648,0.999975,0.999922,0.002836,0.016952
649,0.999975,0.999922,0.002836,0.016952
650,0.999975,0.999922,0.002836,0.016952
651,0.999975,0.999922,0.002836,0.016952
652,0.999975,0.999922,0.002836,0.016952
653,0.999975,0.999922,0.002836,0.016952
654,0.999975,0.999922,0.002836,0.016951
655,0.999975,0.999922,0.002836,0.016951
656,0.999975,0.999922,0.002836,0.016951
657,0.999975,0.999922,0.002836,0.016951
658,0.999975,0.999922,0.002836,0.016951
659,0.999975,0.999922,0.002836,0.016952
660,0.999975,0.999922,0.002836,0.016951
661,0.999975,0.999922,0.002836,0.016951
662,0.999975,0.999922,0.002521,0.016951
663,0.999975,0.999922,0.002521,0.016951
664,0.999975,0.999922,0.002521,0.016952
665,0.999975,0.999922,0.002521,0.016952
666,0.999975,0.999922,0.002521,0.016952
667,0.999975,0.999922,0.002836,0.016951
668,0.999975,0.999922,0.002836,0.016951
669,0.999975,0.999922,0.002836,0.016951
670,0.999975,0.999922,0.002836,0.016951
671,0.999975,0.999922,0.002836,0.016951
672,0.999975,0.999922,0.002836,0.016951
673,0.999975,0.999922,0.002521,0.016952
674,0.999975,0.999922,0.002521,0.016952
675,0.999975,0.999922,0.002836,0.016951
676,0.999975,0.999922,0.002836,0.016951
677,0.999975,0.999922,0.002836,0.016951
678,0.999975,0.999922,0.002836,0.016951
679,0.999975,0.999922,0.002836,0.016951
680,0.999975,0.999922,0.002836,0.016951
681,0.999975,0.999922,0.002836,0.016951
682,0.999975,0.999922,0.002521,0.016952
683,0.999975,0.999922,0.002206,0.016952
684,0.999975,0.999922,0.002206,0.016952
685,0.999975,0.999922,0.002206,0.016952
686,0.999975,0.999922,0.002206,0.016952
687,0.999975,0.999922,0.002206,0.016952
688,0.999975,0.999922,0.002521,0.016952
689,0.999975,0.999922,0.002521,0.016952
690,0.999975,0.999922,0.002206,0.016952
691,0.999975,0.999922,0.002206,0.016952
692,0.999975,0.999922,0.002206,0.016952
693,0.999975,0.999922,0.002206,0.016952
694,0.999975,0.999922,0.002521,0.016952
695,0.999975,0.999922,0.002206,0.016952
696,0.999975,0.999922,0.002206,0.016952
697,0.999975,0.999922,0.002206,0.016952
698,0.999975,0.999922,0.002521,0.016952
699,0.999975,0.999922,0.002521,0.016952
700,0.999975,0.999922,0.002521,0.016952
701,0.999975,0.999922,0.002521,0.016952
702,0.999975,0.999922,0.002521,0.016952
703,0.999975,0.999922,0.002521,0.016952
704,0.999975,0.999922,0.002521,0.016952
705,0.999975,0.999922,0.002521,0.016952
706,0.999975,0.999922,0.002521,0.016952
707,0.999975,0.999922,0.002521,0.016952
708,0.999975,0.999922,0.002206,0.016952
709,0.999975,0.999922,0.002206,0.016952
710,0.999975,0.999922,0.002206,0.016952
711,0.999975,0.999922,0.002206,0.016953
712,0.999975,0.999922,0.002206,0.016953
713,0.999975,0.999922,0.002206,0.016953
714,0.999975,0.999922,0.002206,0.016953
715,0.999975,0.999922,0.002206,0.016953
716,0.999975,0.999922,0.002206,0.016953
717,0.999975,0.999922,0.002206,0.016953
718,0.999975,0.999922,0.002206,0.016953
719,0.999975,0.999922,0.002206,0.016952
720,0.999975,0.999922,0.002206,0.016953
721,0.999975,0.999922,0.002206,0.016953
722,0.999975,0.999921,0.002521,0.016904
723,0.999975,0.999921,0.002521,0.016904
724,0.999975,0.999921,0.002521,0.016904
725,0.999975,0.999921,0.002521,0.016904
726,0.999975,0.999921,0.002521,0.016904
727,0.999975,0.999921,0.002521,0.016904
728,0.999975,0.999921,0.002521,0.016904
729,0.999975,0.999921,0.002521,0.016904
730,0.999975,0.999921,0.002521,0.016904
731,0.999975,0.999921,0.002521,0.016904
732,0.999975,0.999921,0.002521,0.016904
733,0.999975,0.999921,0.002521,0.016904
734,0.999975,0.999921,0.002521,0.016904
735,0.999975,0.999921,0.002521,0.016904
736,0.999975,0.999921,0.002521,0.016904
737,0.999975,0.999921,0.002521,0.016904
738,0.999975,0.999921,0.002521,0.016904
739,0.999975,0.999921,0.002521,0.016904
740,0.999975,0.999921,0.002521,0.016904
741,0.999975,0.999921,0.002521,0.016904
742,0.999975,0.999921,0.002521,0.016904
743,0.999975,0.999921,0.002521,0.016904
744,0.999975,0.999921,0.002521,0.016904
745,0.999975,0.999921,0.002521,0.016904
746,0.999975,0.999921,0.002521,0.016904
747,0.999975,0.999921,0.002521,0.016904
748,0.999975,0.999921,0.002521,0.016904
749,0.999975,0.999921,0.002521,0.016904
750,0.999975,0.999921,0.002521,0.016904
751,0.999975,0.999921,0.002521,0.016904
752,0.999975,0.999921,0.002521,0.016904
753,0.999975,0.999921,0.002521,0.016904
754,0.999975,0.999921,0.002521,0.016904
755,0.999975,0.999921,0.002521,0.016904
756,0.999975,0.999921,0.002521,0.016904
757,0.999975,0.999921,0.002521,0.016904
758,0.999975,0.999921,0.002521,0.016904
759,0.999975,0.999921,0.002521,0.016904
760,0.999975,0.999921,0.002521,0.016904
761,0.999975,0.999921,0.002521,0.016904
762,0.999975,0.999921,0.002521,0.016904
763,0.999975,0.999921,0.002521,0.016904
764,0.999975,0.999921,0.002521,0.016904
765,0.999975,0.999921,0.002521,0.016904
766,0.999975,0.999921,0.002521,0.016904
767,0.999975,0.999921,0.002521,0.016904
768,0.999975,0.999921,0.002521,0.016904
769,0.999975,0.999921,0.002521,0.016904
770,0.999975,0.999921,0.002521,0.016905
771,0.999975,0.999921,0.002521,0.016905
772,0.999975,0.999921,0.002521,0.016905
773,0.999975,0.999921,0.002521,0.016906
774,0.999975,0.999921,0.002521,0.016906
775,0.999975,0.999921,0.002521,0.016906
776,0.999975,0.999921,0.002521,0.016906
777,0.999975,0.999921,0.002521,0.016906
778,0.999975,0.999921,0.002521,0.016904
779,0.999975,0.999921,0.002521,0.016904
780,0.999975,0.999921,0.002521,0.016904
781,0.999975,0.999921,0.002521,0.016904
782,0.999975,0.999921,0.002521,0.016905
783,0.999975,0.999921,0.002521,0.016904
784,0.999975,0.999921,0.002521,0.016904
785,0.999975,0.999921,0.002521,0.016905
786,0.999975,0.999921,0.002521,0.016905
787,0.999975,0.999921,0.002521,0.016905
788,0.999975,0.999921,0.002521,0.016905
789,0.999975,0.999921,0.002521,0.016904
790,0.999975,0.999921,0.002521,0.016904
791,0.999975,0.999921,0.002521,0.016905
792,0.999976,0.999924,0.002521,0.016814
793,0.999976,0.999924,0.002521,0.016814
794,0.999976,0.999924,0.002521,0.016814
795,0.999976,0.999924,0.002521,0.016814
796,0.999976,0.999924,0.002521,0.016814
797,0.999976,0.999924,0.002521,0.016813
798,0.999976,0.999924,0.002521,0.016813
799,0.999976,0.999924,0.002521,0.016813
800,0.999976,0.999924,0.002521,0.016813
801,0.999976,0.999924,0.002521,0.016813
802,0.999976,0.999924,0.002521,0.016813
803,0.999976,0.999924,0.002521,0.016813
804,0.999976,0.999924,0.002521,0.016813
805,0.999977,0.999928,0.002521,0.016728
806,0.999977,0.999928,0.002521,0.016728
807,0.999977,0.999928,0.002521,0.016728
808,0.999977,0.999928,0.002521,0.016728
809,0.999977,0.999928,0.002521,0.016728
810,0.999977,0.999928,0.002521,0.016728
811,0.999977,0.999928,0.002521,0.016728
812,0.999977,0.999928,0.002521,0.016728
813,0.999977,0.999928,0.002521,0.016728
814,0.999977,0.999928,0.002521,0.016728
815,0.999977,0.999928,0.002206,0.016638
816,0.999977,0.999928,0.002206,0.016638
817,0.999977,0.999928,0.002206,0.016638
818,0.999977,0.999928,0.002206,0.016638
819,0.999977,0.999928,0.002206,0.016638
820,0.999977,0.999928,0.002521,0.016638
821,0.999977,0.999928,0.002521,0.016639
822,0.999977,0.999928,0.002521,0.016639
823,0.999977,0.999928,0.002521,0.016639
824,0.999977,0.999928,0.002521,0.016639
825,0.999977,0.999928,0.002521,0.016639
826,0.999977,0.999928,0.002521,0.016639
827,0.999977,0.999928,0.002521,0.016639
828,0.999977,0.999928,0.002521,0.016639
829,0.999977,0.999928,0.002521,0.016639
830,0.999977,0.999928,0.002521,0.016639
831,0.999977,0.999928,0.002521,0.01664
832,0.999977,0.999928,0.002521,0.01664
