threshold,tp,fp,fn,tn,amount_tp_sum,precision,recall,fp_to_tp,accuracy,F1,specificity,fpr,amount_weighted_recall
0.3,769.0,5.0,2,2397,595410.8399999999,0.9935400516795866,0.9974059662775616,0.006501950585175552,0.9977938859123857,0.9954692556634305,0.9979184013322231,0.002081598667776907,0.9999122195831744
0.31,769.0,5.0,2,2397,595410.8399999999,0.9935400516795866,0.9974059662775616,0.006501950585175552,0.9977938859123857,0.9954692556634305,0.9979184013322231,0.002081598667776907,0.9999122195831744
0.32,769.0,5.0,2,2397,595410.8399999999,0.9935400516795866,0.9974059662775616,0.006501950585175552,0.9977938859123857,0.9954692556634305,0.9979184013322231,0.002081598667776907,0.9999122195831744
0.33,769.0,5.0,2,2397,595410.8399999999,0.9935400516795866,0.9974059662775616,0.006501950585175552,0.9977938859123857,0.9954692556634305,0.9979184013322231,0.002081598667776907,0.9999122195831744
0.34,769.0,5.0,2,2397,595410.8399999999,0.9935400516795866,0.9974059662775616,0.006501950585175552,0.9977938859123857,0.9954692556634305,0.9979184013322231,0.002081598667776907,0.9999122195831744
0.35000000000000003,769.0,4.0,2,2398,595410.8399999999,0.9948253557567918,0.9974059662775616,0.005201560468140442,0.9981090450677592,0.9961139896373057,0.9983347210657785,0.0016652789342215257,0.9999122195831744
0.36,769.0,3.0,2,2399,595410.8399999999,0.9961139896373057,0.9974059662775616,0.0039011703511053317,0.9984242042231327,0.9967595593000648,0.9987510407993339,0.0012489592006661443,0.9999122195831744
0.37,769.0,2.0,2,2400,595410.8399999999,0.9974059662775616,0.9974059662775616,0.002600780234070221,0.9987393633785061,0.9974059662775616,0.9991673605328892,0.0008326394671107629,0.9999122195831744
0.38,769.0,2.0,2,2400,595410.8399999999,0.9974059662775616,0.9974059662775616,0.002600780234070221,0.9987393633785061,0.9974059662775616,0.9991673605328892,0.0008326394671107629,0.9999122195831744
0.39,769.0,1.0,2,2401,595410.8399999999,0.9987012987012988,0.9974059662775616,0.0013003901170351106,0.9990545225338796,0.9980532121998702,0.9995836802664446,0.00041631973355538143,0.9999122195831744
0.4,769.0,1.0,2,2401,595410.8399999999,0.9987012987012988,0.9974059662775616,0.0013003901170351106,0.9990545225338796,0.9980532121998702,0.9995836802664446,0.00041631973355538143,0.9999122195831744
0.41000000000000003,769.0,1.0,2,2401,595410.8399999999,0.9987012987012988,0.9974059662775616,0.0013003901170351106,0.9990545225338796,0.9980532121998702,0.9995836802664446,0.00041631973355538143,0.9999122195831744
0.42,769.0,1.0,2,2401,595410.8399999999,0.9987012987012988,0.9974059662775616,0.0013003901170351106,0.9990545225338796,0.9980532121998702,0.9995836802664446,0.00041631973355538143,0.9999122195831744
0.43,769.0,1.0,2,2401,595410.8399999999,0.9987012987012988,0.9974059662775616,0.0013003901170351106,0.9990545225338796,0.9980532121998702,0.9995836802664446,0.00041631973355538143,0.9999122195831744
0.44,769.0,1.0,2,2401,595410.8399999999,0.9987012987012988,0.9974059662775616,0.0013003901170351106,0.9990545225338796,0.9980532121998702,0.9995836802664446,0.00041631973355538143,0.9999122195831744
0.45,768.0,1.0,3,2401,593662.9999999999,0.9986996098829649,0.9961089494163424,0.0013020833333333333,0.9987393633785061,0.9974025974025974,0.9995836802664446,0.00041631973355538143,0.9969769579848532
0.46,768.0,1.0,3,2401,593662.9999999999,0.9986996098829649,0.9961089494163424,0.0013020833333333333,0.9987393633785061,0.9974025974025974,0.9995836802664446,0.00041631973355538143,0.9969769579848532
0.47000000000000003,768.0,1.0,3,2401,593662.9999999999,0.9986996098829649,0.9961089494163424,0.0013020833333333333,0.9987393633785061,0.9974025974025974,0.9995836802664446,0.00041631973355538143,0.9969769579848532
0.48,768.0,1.0,3,2401,593662.9999999999,0.9986996098829649,0.9961089494163424,0.0013020833333333333,0.9987393633785061,0.9974025974025974,0.9995836802664446,0.00041631973355538143,0.9969769579848532
0.49,765.0,1.0,6,2401,593402.1699999999,0.9986945169712794,0.9922178988326849,0.00130718954248366,0.9977938859123857,0.9954456733897202,0.9995836802664446,0.00041631973355538143,0.9965389291706082
0.5,764.0,1.0,7,2401,593391.9099999999,0.9986928104575163,0.9909208819714657,0.0013089005235602095,0.9974787267570123,0.9947916666666666,0.9995836802664446,0.00041631973355538143,0.9965216988840837
0.51,764.0,1.0,7,2401,593391.9099999999,0.9986928104575163,0.9909208819714657,0.0013089005235602095,0.9974787267570123,0.9947916666666666,0.9995836802664446,0.00041631973355538143,0.9965216988840837
0.52,764.0,1.0,7,2401,593391.9099999999,0.9986928104575163,0.9909208819714657,0.0013089005235602095,0.9974787267570123,0.9947916666666666,0.9995836802664446,0.00041631973355538143,0.9965216988840837
0.53,763.0,1.0,8,2401,593245.9299999999,0.9986910994764397,0.9896238651102465,0.001310615989515072,0.9971635676016388,0.9941368078175896,0.9995836802664446,0.00041631973355538143,0.9962765451582719
0.54,763.0,1.0,8,2401,593245.9299999999,0.9986910994764397,0.9896238651102465,0.001310615989515072,0.9971635676016388,0.9941368078175896,0.9995836802664446,0.00041631973355538143,0.9962765451582719
0.55,763.0,1.0,8,2401,593245.9299999999,0.9986910994764397,0.9896238651102465,0.001310615989515072,0.9971635676016388,0.9941368078175896,0.9995836802664446,0.00041631973355538143,0.9962765451582719
0.56,761.0,1.0,10,2401,593037.1799999999,0.9986876640419947,0.9870298313878081,0.001314060446780552,0.9965332492908919,0.9928245270711024,0.9995836802664446,0.00041631973355538143,0.9959259776814723
0.5700000000000001,761.0,1.0,10,2401,593037.1799999999,0.9986876640419947,0.9870298313878081,0.001314060446780552,0.9965332492908919,0.9928245270711024,0.9995836802664446,0.00041631973355538143,0.9959259776814723
0.58,761.0,1.0,10,2401,593037.1799999999,0.9986876640419947,0.9870298313878081,0.001314060446780552,0.9965332492908919,0.9928245270711024,0.9995836802664446,0.00041631973355538143,0.9959259776814723
0.59,761.0,1.0,10,2401,593037.1799999999,0.9986876640419947,0.9870298313878081,0.001314060446780552,0.9965332492908919,0.9928245270711024,0.9995836802664446,0.00041631973355538143,0.9959259776814723
0.6,760.0,1.0,11,2401,592875.1,0.9986859395532195,0.9857328145265889,0.0013157894736842105,0.9962180901355184,0.9921671018276762,0.9995836802664446,0.00041631973355538143,0.9956537861766115
0.61,760.0,1.0,11,2401,592875.1,0.9986859395532195,0.9857328145265889,0.0013157894736842105,0.9962180901355184,0.9921671018276762,0.9995836802664446,0.00041631973355538143,0.9956537861766115
0.62,760.0,1.0,11,2401,592875.1,0.9986859395532195,0.9857328145265889,0.0013157894736842105,0.9962180901355184,0.9921671018276762,0.9995836802664446,0.00041631973355538143,0.9956537861766115
0.63,759.0,1.0,12,2401,592873.13,0.9986842105263158,0.9844357976653697,0.0013175230566534915,0.9959029309801449,0.991508817766166,0.9995836802664446,0.00041631973355538143,0.9956504778272497
0.64,759.0,1.0,12,2401,592873.13,0.9986842105263158,0.9844357976653697,0.0013175230566534915,0.9959029309801449,0.991508817766166,0.9995836802664446,0.00041631973355538143,0.9956504778272497
0.65,759.0,1.0,12,2401,592873.13,0.9986842105263158,0.9844357976653697,0.0013175230566534915,0.9959029309801449,0.991508817766166,0.9995836802664446,0.00041631973355538143,0.9956504778272497
0.66,759.0,1.0,12,2401,592873.13,0.9986842105263158,0.9844357976653697,0.0013175230566534915,0.9959029309801449,0.991508817766166,0.9995836802664446,0.00041631973355538143,0.9956504778272497
0.67,757.0,1.0,14,2401,592764.18,0.9986807387862797,0.9818417639429312,0.001321003963011889,0.995272612669398,0.9901896664486592,0.9995836802664446,0.00041631973355538143,0.9954675109932506
0.68,757.0,1.0,14,2401,592764.18,0.9986807387862797,0.9818417639429312,0.001321003963011889,0.995272612669398,0.9901896664486592,0.9995836802664446,0.00041631973355538143,0.9954675109932506
0.6900000000000001,756.0,1.0,15,2401,592363.4400000001,0.9986789960369881,0.980544747081712,0.0013227513227513227,0.9949574535140245,0.9895287958115183,0.9995836802664446,0.00041631973355538143,0.9947945221997047
0.7000000000000001,754.0,1.0,17,2401,590868.9800000001,0.9986754966887417,0.9779507133592736,0.001326259946949602,0.9943271352032776,0.9882044560943644,0.9995836802664446,0.00041631973355538143,0.992284778145199
0.71,754.0,1.0,17,2401,590868.9800000001,0.9986754966887417,0.9779507133592736,0.001326259946949602,0.9943271352032776,0.9882044560943644,0.9995836802664446,0.00041631973355538143,0.992284778145199
0.72,754.0,1.0,17,2401,590868.9800000001,0.9986754966887417,0.9779507133592736,0.001326259946949602,0.9943271352032776,0.9882044560943644,0.9995836802664446,0.00041631973355538143,0.992284778145199
0.73,752.0,1.0,19,2401,590713.7000000001,0.99867197875166,0.9753566796368353,0.0013297872340425532,0.9936968168925308,0.9868766404199475,0.9995836802664446,0.00041631973355538143,0.9920240063234147
0.74,750.0,1.0,21,2401,589726.3700000001,0.9986684420772304,0.9727626459143969,0.0013333333333333333,0.9930664985817838,0.985545335085414,0.9995836802664446,0.00041631973355538143,0.9903659187216488
0.75,750.0,1.0,21,2401,589726.3700000001,0.9986684420772304,0.9727626459143969,0.0013333333333333333,0.9930664985817838,0.985545335085414,0.9995836802664446,0.00041631973355538143,0.9903659187216488
0.76,749.0,1.0,22,2401,588011.0000000001,0.9986666666666667,0.9714656290531777,0.0013351134846461949,0.9927513394264104,0.9848783694937541,0.9995836802664446,0.00041631973355538143,0.9874851861100182
0.77,749.0,1.0,22,2401,588011.0000000001,0.9986666666666667,0.9714656290531777,0.0013351134846461949,0.9927513394264104,0.9848783694937541,0.9995836802664446,0.00041631973355538143,0.9874851861100182
0.78,747.0,0.0,24,2402,587890.2600000001,1.0,0.9688715953307393,0.0,0.9924361802710369,0.9841897233201581,1.0,0.0,0.9872824195608024
0.79,744.0,0.0,27,2402,587173.7000000001,1.0,0.9649805447470817,0.0,0.9914907028049165,0.9821782178217822,1.0,0.0,0.9860790536629552
0.8,743.0,0.0,28,2402,586916.8800000001,1.0,0.9636835278858625,0.0,0.991175543649543,0.9815059445178336,1.0,0.0,0.9856477591029951
0.81,741.0,0.0,30,2402,586561.3700000001,1.0,0.9610894941634242,0.0,0.9905452253387961,0.9801587301587301,1.0,0.0,0.98505072799556
0.8200000000000001,739.0,0.0,32,2402,586289.0100000001,1.0,0.9584954604409858,0.0,0.9899149070280492,0.9788079470198675,1.0,0.0,0.9845933361010395
0.8300000000000001,736.0,0.0,35,2402,585747.0300000001,1.0,0.9546044098573282,0.0,0.9889694295619288,0.9767750497677505,1.0,0.0,0.9836831537725322
0.84,735.0,0.0,36,2402,585404.8300000002,1.0,0.953307392996109,0.0,0.9886542704065553,0.9760956175298805,1.0,0.0,0.9831084750153546
0.85,735.0,0.0,36,2402,585404.8300000002,1.0,0.953307392996109,0.0,0.9886542704065553,0.9760956175298805,1.0,0.0,0.9831084750153546
0.86,733.0,0.0,38,2402,581296.2400000002,1.0,0.9507133592736705,0.0,0.9880239520958084,0.9747340425531915,1.0,0.0,0.9762086521195248
0.87,727.0,0.0,44,2402,570399.7700000003,1.0,0.9429312581063554,0.0,0.9861329971635676,0.9706275033377837,1.0,0.0,0.957909500052825
0.88,722.0,0.0,49,2402,567633.5600000003,1.0,0.9364461738002594,0.0,0.9845572013867003,0.9671801741460148,1.0,0.0,0.9532640233582235
0.89,719.0,0.0,52,2402,567285.4400000003,1.0,0.9325551232166018,0.0,0.9836117239205799,0.9651006711409396,1.0,0.0,0.9526794027593085
0.9,713.0,0.0,58,2402,566439.4400000003,1.0,0.9247730220492867,0.0,0.9817207689883392,0.9609164420485176,1.0,0.0,0.9512586598353682
0.91,707.0,0.0,64,2402,562830.0800000003,1.0,0.9169909208819714,0.0,0.9798298140560984,0.9566982408660352,1.0,0.0,0.9451972264075275
0.92,704.0,0.0,67,2402,561828.8200000003,1.0,0.9130998702983139,0.0,0.978884336589978,0.9545762711864407,1.0,0.0,0.9435157452491061
0.93,695.0,0.0,76,2402,557885.4300000003,1.0,0.9014267185473411,0.0,0.9760479041916168,0.9481582537517054,1.0,0.0,0.9368933534774311
0.9400000000000001,687.0,0.0,84,2402,555641.1200000002,1.0,0.8910505836575876,0.0,0.973526630948629,0.9423868312757202,1.0,0.0,0.9331243374589575
0.9500000000000001,668.0,0.0,103,2402,544638.0100000002,1.0,0.8664072632944229,0.0,0.9675386069965333,0.9284225156358582,1.0,0.0,0.9146460978917743
0.96,646.0,0.0,125,2402,528591.0100000002,1.0,0.8378728923476005,0.0,0.960605105578317,0.9117854622441779,1.0,0.0,0.8876973251961828
0.97,615.0,0.0,156,2402,517556.54000000027,1.0,0.7976653696498055,0.0,0.9508351717617397,0.8874458874458875,1.0,0.0,0.8691664207376346
0.98,582.0,0.0,189,2402,498193.76000000024,1.0,0.754863813229572,0.0,0.9404349196344154,0.8603104212860311,1.0,0.0,0.8366492426373825
0.99,501.0,0.0,270,2402,397762.6000000002,1.0,0.6498054474708171,0.0,0.9149070280491648,0.7877358490566038,1.0,0.0,0.6679886517235304
