feature,bin,cnt_0,cnt_1,pct_0,pct_1,woe,adj_woe
amount,"(248.484, 377.562]",240.0,77.0,0.09995835068721366,0.09987029831387809,-0.0008812788303837206,0.00351006947140923
amount,"(377.562, 608.028]",232.0,85.0,0.09662640566430654,0.11024643320363164,0.13186610748193028,0.13557837357322727
amount,"(608.028, 1050.136]",214.0,103.0,0.08912952936276551,0.13359273670557717,0.404705195865708,0.40721409699527583
amount,"(1050.136, 13986.25]",143.0,175.0,0.059558517284464804,0.22697795071335927,1.3378935663215306,1.3372562303641684
amountMod1,"(1e-06, 0.09]",226.0,83.0,0.09564113415150233,0.10835509138381201,0.12481071597062857,0.1286067943800377
amountMod1,"(0.09, 0.18]",228.0,71.0,0.09648751586965722,0.0926892950391645,-0.040160644466808795,-0.03533365318798094
amountMod1,"(0.18, 0.28]",227.0,83.0,0.09606432501057977,0.10835509138381201,0.12039569776151192,0.1242015009121213
amountMod1,"(0.28, 0.38]",243.0,84.0,0.10283537875581887,0.10966057441253264,0.06426046294908179,0.06813969928680028
amountMod1,"(0.38, 0.47]",245.0,75.0,0.10368176047397376,0.097911227154047,-0.057264989562099924,-0.052659183533279634
amountMod1,"(0.47, 0.57]",221.0,77.0,0.09352517985611511,0.10052219321148825,0.07214782778224753,0.07636045432042754
amountMod1,"(0.57, 0.67]",237.0,81.0,0.10029623360135421,0.10574412532637076,0.052894120983624,0.05694050421843775
amountMod1,"(0.67, 0.78]",249.0,87.0,0.10537452391028354,0.11357702349869452,0.07496032963619266,0.07868498561831187
amountMod1,"(0.78, 0.89]",249.0,66.0,0.10537452391028354,0.08616187989556136,-0.20129304699196554,-0.19575186008344836
amountMod1,"(0.89, 0.99]",238.0,59.0,0.10071942446043165,0.07702349869451697,-0.26822812231943866,-0.2618878903304952
amountMod100,"(0.01, 5.022]",264.0,53.0,0.10995418575593503,0.06874189364461739,-0.4697049669362705,-0.4622073747384695
amountMod100,"(5.022, 11.91]",247.0,71.0,0.1028738025822574,0.09208819714656291,-0.11075623692873801,-0.10576090965085919
amountMod100,"(11.91, 20.77]",231.0,86.0,0.09620991253644315,0.11154345006485085,0.1478818083896379,0.15151676306946849
amountMod100,"(20.77, 30.284]",250.0,66.0,0.10412328196584757,0.08560311284046693,-0.19585395317789714,-0.19030475020518728
amountMod100,"(30.284, 39.65]",252.0,66.0,0.10495626822157435,0.08560311284046693,-0.20382212282707404,-0.19825707839568235
amountMod100,"(39.65, 50.172]",224.0,93.0,0.09329446064139942,0.12062256809338522,0.2569056639561398,0.260037951770256
amountMod100,"(50.172, 61.294]",225.0,92.0,0.0937109537692628,0.11932555123216602,0.24164039750254396,0.2448407082335701
amountMod100,"(61.294, 73.778]",221.0,96.0,0.09204498125780924,0.1245136186770428,0.3021377126080072,0.3050726415176736
amountMod100,"(73.778, 85.712]",252.0,65.0,0.10495626822157435,0.08430609597924774,-0.21908959495786248,-0.21340888341628447
amountMod100,"(85.712, 99.98]",235.0,83.0,0.09787588504789671,0.10765239948119326,0.09520731631036276,0.09908794105826123
amountMod250,"(0.03, 7.812]",273.0,44.0,0.11370262390670553,0.057068741893644616,-0.6893299386087749,-0.6798602100319177
amountMod250,"(7.812, 21.288]",246.0,71.0,0.102457309454394,0.09208819714656291,-0.10669943623312363,-0.10171232112485905
amountMod250,"(21.288, 37.146]",255.0,62.0,0.10620574760516452,0.08041504539559015,-0.2781769374554109,-0.27210363024347944
amountMod250,"(37.146, 57.258]",235.0,82.0,0.09787588504789671,0.10635538261997406,0.0830859557780178,0.08703960254208656
amountMod250,"(57.258, 79.64]",242.0,76.0,0.10079133694294044,0.09857328145265888,-0.022252163212431605,-0.017758746887124054
amountMod250,"(79.64, 105.78]",234.0,83.0,0.09745939192003332,0.10765239948119326,0.09947171509682022,0.10334326662839963
amountMod250,"(105.78, 137.116]",241.0,76.0,0.10037484381507705,0.09857328145265888,-0.018111370546400236,-0.013626509602213514
amountMod250,"(137.116, 169.114]",226.0,91.0,0.0941274468971262,0.11802853437094682,0.22627672990248784,0.22954625001631052
amountMod250,"(169.114, 206.65]",234.0,83.0,0.09745939192003332,0.10765239948119326,0.09947171509682022,0.10334326662839963
amountMod250,"(206.65, 249.91]",215.0,103.0,0.0895460224906289,0.13359273670557717,0.40004318275989664,0.402562925819545
amountMod500,"(0.03, 9.652]",281.0,36.0,0.11703456892961266,0.04669260700389105,-0.9188835082197119,-0.9068679643333756
amountMod500,"(9.652, 27.432]",256.0,61.0,0.10662224073302791,0.07911802853437094,-0.29835135764832765,-0.2921392671404284
amountMod500,"(27.432, 49.638]",251.0,66.0,0.10453977509371096,0.08560311284046693,-0.19984597444743465,-0.19428881922006164
amountMod500,"(49.638, 80.356]",241.0,76.0,0.10037484381507705,0.09857328145265888,-0.018111370546400236,-0.013626509602213514
amountMod500,"(80.356, 117.26]",246.0,72.0,0.102457309454394,0.0933852140077821,-0.09271319425838374,-0.08782320896419189
amountMod500,"(117.26, 162.316]",239.0,78.0,0.09954185755935027,0.10116731517509728,0.01619749741600491,0.0204974305953166
amountMod500,"(162.316, 218.012]",233.0,84.0,0.09704289879216993,0.10894941634241245,0.11573056793553683,0.11952167991209992
amountMod500,"(218.012, 285.622]",224.0,93.0,0.09329446064139942,0.12062256809338522,0.2569056639561398,0.260037951770256
amountMod500,"(285.622, 378.634]",217.0,100.0,0.09037900874635568,0.1297016861219196,0.36122505510555564,0.3639110996283154
amountMod500,"(378.634, 499.91]",213.0,105.0,0.08871303623490212,0.13618677042801555,0.42862040710602195,0.4310263429053657
amountMod1000,"(0.03, 10.096]",286.0,31.0,0.11911703456892961,0.040207522697795074,-1.0860523836767824,-1.0717987676652831
amountMod1000,"(10.096, 31.41]",257.0,61.0,0.1070387338608913,0.07911802853437094,-0.30224999806398495,-0.296030322633395
amountMod1000,"(31.41, 57.37]",252.0,64.0,0.10495626822157435,0.08300907911802853,-0.23459378149382787,-0.2287938022557641
amountMod1000,"(57.37, 95.064]",261.0,56.0,0.10870470637234486,0.07263294422827497,-0.40321649392962033,-0.3962414226946585
amountMod1000,"(95.064, 149.05]",249.0,69.0,0.10370678883798418,0.08949416342412451,-0.14739416920952458,-0.1421799399629032
amountMod1000,"(149.05, 214.244]",242.0,75.0,0.10079133694294044,0.09727626459143969,-0.03549738996245228,-0.03091683146463514
amountMod1000,"(214.244, 307.152]",230.0,87.0,0.09579341940857976,0.11284046692607004,0.16378103238931208,0.16734015358478915
amountMod1000,"(307.152, 445.426]",232.0,85.0,0.09662640566430654,0.11024643320363164,0.13186610748193028,0.13557837357322727
amountMod1000,"(445.426, 657.124]",201.0,116.0,0.08371511870054144,0.1504539559014267,0.5862375057052127,0.5880541142769412
amountMod1000,"(657.124, 999.91]",191.0,127.0,0.07955018742190754,0.16472114137483787,0.7278658810698851,0.7291807786357039
hour,"(1e-06, 2.0]",275.0,142.0,0.11889321227842628,0.18882978723404256,0.4626202982162889,0.4643187093973355
hour,"(2.0, 3.0]",98.0,20.0,0.04236921746649373,0.026595744680851064,-0.46567086683498154,-0.4460673237520813
hour,"(3.0, 6.0]",356.0,62.0,0.15391266753134458,0.08244680851063829,-0.6242320075253398,-0.6176033448303956
hour,"(6.0, 8.0]",214.0,36.0,0.09252053610030264,0.047872340425531915,-0.6588927382841421,-0.6474331394980266
hour,"(8.0, 11.0]",248.0,171.0,0.10722006052745352,0.22739361702127658,0.751799148619277,0.7527047593509105
hour,"(11.0, 12.0]",184.0,34.0,0.07955036748811067,0.04521276595744681,-0.5650108947112248,-0.5531258011616684
hour,"(12.0, 15.0]",281.0,65.0,0.12148724600086468,0.08643617021276596,-0.34040306115650915,-0.3345179666569395
hour,"(15.0, 18.0]",263.0,76.0,0.1137051448335495,0.10106382978723404,-0.11785635360983424,-0.11319828886732745
hour,"(18.0, 20.0]",130.0,111.0,0.056204063986165155,0.14760638297872342,0.9655600891383511,0.9662157024190248
hour,"(20.0, 23.0]",264.0,35.0,0.11413748378728923,0.04654255319148936,-0.8970367033753032,-0.8847442165353845
dayOfWeek,"(1.0, 2.0]",422.0,46.0,0.20018975332068312,0.07221350078492936,-1.0196386634578272,-1.0100118801148283
dayOfWeek,"(2.0, 3.0]",339.0,25.0,0.1608159392789374,0.03924646781789639,-1.41039902842316,-1.3920702407452807
dayOfWeek,"(3.0, 4.0]",325.0,197.0,0.15417457305502846,0.3092621664050236,0.6961038004973406,0.6971013767816421
dayOfWeek,"(4.0, 5.0]",449.0,116.0,0.21299810246679318,0.18210361067503925,-0.15670744254680016,-0.15351932681683
dayOfWeek,"(5.0, 6.0]",329.0,81.0,0.15607210626185958,0.1271585557299843,-0.20488334200384353,-0.2002480796066552
dayOfWeek,"(6.0, 7.0]",244.0,172.0,0.1157495256166983,0.27001569858712715,0.8470515056093406,0.8479071816455773
dayOfMonth,"(1.0, 3.0]",215.0,22.0,0.09251290877796901,0.03038674033149171,-1.1133418491832614,-1.0931918747473426
dayOfMonth,"(3.0, 6.0]",266.0,73.0,0.1144578313253012,0.10082872928176796,-0.12678314204722235,-0.12183511180102269
dayOfMonth,"(6.0, 9.0]",226.0,43.0,0.0972461273666093,0.05939226519337017,-0.493081157992638,-0.4837302812423649
dayOfMonth,"(9.0, 12.0]",248.0,67.0,0.10671256454388985,0.0925414364640884,-0.14248240118793065,-0.13706152207211378
dayOfMonth,"(12.0, 16.0]",287.0,72.0,0.12349397590361445,0.09944751381215469,-0.21656237115748028,-0.21138257279069073
dayOfMonth,"(16.0, 20.0]",376.0,26.0,0.16179001721170397,0.03591160220994475,-1.505238879782327,-1.4875195886616863
dayOfMonth,"(20.0, 22.0]",137.0,66.0,0.05895008605851979,0.09116022099447514,0.43592754178438614,0.43983175614126796
dayOfMonth,"(22.0, 25.0]",124.0,190.0,0.05335628227194492,0.26243093922651933,1.5929962321415347,1.5916002042480788
dayOfMonth,"(25.0, 28.0]",276.0,34.0,0.11876075731497418,0.04696132596685083,-0.9277866155149032,-0.9149977713389897
dayOfMonth,"(28.0, 31.0]",169.0,131.0,0.07271944922547333,0.18093922651933703,0.9115523338641636,0.9124076503833998
accountTypeChecking,"(1e-06, 1.0]",1242.0,397.0,1.0,1.0,0.0,0.0008561579298364926
accountTypeSavings,"(1e-06, 1.0]",651.0,216.0,1.0,1.0,0.0,0.0015443854020491688
accountTypeCreditCard,"(1e-06, 1.0]",509.0,158.0,1.0,1.0,0.0,0.002177724178111676
transactionCount,"(1.0, 2.0]",354.0,71.0,0.19022031166039763,0.10597014925373134,-0.58502549183522,-0.5794193520149812
transactionCount,"(2.0, 3.0]",248.0,53.0,0.13326168726491133,0.0791044776119403,-0.5215452883556213,-0.5141696473774834
transactionCount,"(3.0, 4.0]",186.0,43.0,0.0999462654486835,0.06417910447761194,-0.4429550137623998,-0.4340787567319927
transactionCount,"(4.0, 6.0]",254.0,67.0,0.13648576034390114,0.1,-0.3110501033703315,-0.30558169385485423
transactionCount,"(6.0, 9.0]",241.0,63.0,0.12950026867275657,0.09402985074626866,-0.3200706628418832,-0.3142380229367425
transactionCount,"(9.0, 16.0]",245.0,84.0,0.13164965072541646,0.1253731343283582,-0.04884986744417453,-0.04495386861420801
transactionCount,"(16.0, 37.0]",210.0,95.0,0.11284255776464266,0.1417910447761194,0.2283609051403112,0.23123213862148742
transactionCount,"(37.0, 144.0]",123.0,194.0,0.0660934981192907,0.28955223880597014,1.4772653479481495,1.475782551247708
action0Count,"(1e-06, 2.0]",332.0,107.0,0.4197218710493047,0.2505854800936768,-0.5157921799155532,-0.512635057989162
action0Count,"(2.0, 4.0]",136.0,78.0,0.17193426042983564,0.18266978922716628,0.060567895492569204,0.0632879647023777
action0Count,"(4.0, 11.0]",202.0,74.0,0.2553729456384324,0.17330210772833723,-0.3876886496580057,-0.38342680662205053
action0Count,"(11.0, 62.0]",121.0,168.0,0.1529709228824273,0.39344262295081966,0.9446873883455471,0.9435354415508426
action1Count,"(1e-06, 1.0]",364.0,105.0,0.20437956204379562,0.18617021276595744,-0.09331748568761461,-0.08993956674098876
action1Count,"(1.0, 2.0]",243.0,96.0,0.13644020213363278,0.1702127659574468,0.22116277991889063,0.22430209761389847
action1Count,"(2.0, 4.0]",326.0,91.0,0.18304323413812465,0.16134751773049646,-0.1261618430582548,-0.12221494464340728
action1Count,"(4.0, 6.0]",166.0,55.0,0.09320606400898372,0.0975177304964539,0.04522142866753043,0.05126374312349306
action1Count,"(6.0, 11.0]",211.0,103.0,0.1184727681078046,0.18262411347517732,0.4327468865451721,0.4352226460106938
action1Count,"(11.0, 18.0]",170.0,114.0,0.09545199326221224,0.20212765957446807,0.7502760431358363,0.7517155580623256
action1Count,"(18.0, 166.0]",301.0,0.0,0.16900617630544637,0.0,-inf,-5.252041164935583
action2Count,"(1e-06, 1.0]",285.0,154.0,0.1997196916608269,0.27256637168141595,0.31096730847537424,0.3124559535721307
action2Count,"(1.0, 3.0]",308.0,142.0,0.2158374211632796,0.2513274336283186,0.15223116095808173,0.15412404269365806
action2Count,"(3.0, 5.0]",176.0,73.0,0.12333566923615978,0.12920353982300886,0.046479332440634916,0.050468416175834925
action2Count,"(5.0, 8.0]",184.0,44.0,0.1289418360196216,0.07787610619469026,-0.5042422373603289,-0.49565638797799183
action2Count,"(8.0, 16.0]",203.0,136.0,0.14225648213034336,0.2407079646017699,0.5259527930246602,0.5271624960727602
action2Count,"(16.0, 87.0]",271.0,16.0,0.18990889978976874,0.02831858407079646,-1.903026212309524,-1.8740978721370598
action3Count,"(1e-06, 1.0]",274.0,67.0,0.24464285714285713,0.16502463054187191,-0.39370468230969663,-0.38809285838369356
action3Count,"(1.0, 3.0]",312.0,135.0,0.2785714285714286,0.33251231527093594,0.17700239531635453,0.17909797583070705
action3Count,"(3.0, 4.0]",106.0,24.0,0.09464285714285714,0.059113300492610835,-0.4706544590767139,-0.4547410629113908
action3Count,"(4.0, 9.0]",254.0,74.0,0.22678571428571428,0.18226600985221675,-0.21853836912695926,-0.21377090591765596
action3Count,"(9.0, 39.0]",174.0,106.0,0.15535714285714286,0.26108374384236455,0.5191145995849458,0.5209510481944054
action4Count,"(1e-06, 1.0]",292.0,62.0,0.1893644617380026,0.09281437125748503,-0.7130720366365612,-0.7067507293429263
action4Count,"(1.0, 3.0]",327.0,107.0,0.21206225680933852,0.1601796407185629,-0.280583955848718,-0.27744982692095993
action4Count,"(3.0, 4.0]",115.0,44.0,0.07457846952010376,0.0658682634730539,-0.12419511385835967,-0.11723396020302462
action4Count,"(4.0, 8.0]",273.0,78.0,0.17704280155642024,0.11676646706586827,-0.416215587908739,-0.41165561648704413
action4Count,"(8.0, 13.0]",211.0,67.0,0.13683527885862518,0.10029940119760479,-0.3106181334984715,-0.3055500200212195
action4Count,"(13.0, 30.8]",214.0,102.0,0.13878080415045396,0.15269461077844312,0.09554417884904867,0.09810044079702024
action4Count,"(30.8, 90.0]",110.0,208.0,0.07133592736705577,0.31137724550898205,1.4736050944955308,1.4714709008676778
action5Count,"(1e-06, 1.0]",330.0,60.0,0.16966580976863754,0.12931034482758622,-0.2716153884121339,-0.2648305904286537
action5Count,"(1.0, 2.0]",245.0,30.0,0.12596401028277635,0.06465517241379311,-0.6669281250562801,-0.652437559794918
action5Count,"(2.0, 3.0]",188.0,29.0,0.09665809768637532,0.0625,-0.43601342901718376,-0.42157503971599997
action5Count,"(3.0, 5.0]",273.0,42.0,0.14035989717223651,0.09051724137931035,-0.4386694730753001,-0.4286648421053733
action5Count,"(5.0, 8.0]",244.0,52.0,0.12544987146529563,0.11206896551724138,-0.11279180288548307,-0.10526943549105738
action5Count,"(8.0, 13.0]",238.0,45.0,0.12236503856041131,0.09698275862068965,-0.23247548007486354,-0.22352428054519985
action5Count,"(13.0, 27.8]",231.0,84.0,0.11876606683804627,0.1810344827586207,0.42153179214781145,0.4253043646631308
action5Count,"(27.8, 140.0]",196.0,122.0,0.10077120822622108,0.2629310344827586,0.9590390893290307,0.9605813025017572
action6Count,"(1e-06, 1.0]",385.0,62.0,0.22971360381861575,0.12109375,-0.6402682932401722,-0.6335339802585077
action6Count,"(1.0, 2.0]",256.0,41.0,0.15274463007159905,0.080078125,-0.6457647217727341,-0.6355945813716511
action6Count,"(2.0, 3.0]",192.0,31.0,0.11455847255369929,0.060546875,-0.6376675115401149,-0.624267951893731
action6Count,"(3.0, 5.0]",243.0,57.0,0.14498806682577567,0.111328125,-0.2641695195034778,-0.25749133871681923
action6Count,"(5.0, 10.0]",266.0,54.0,0.15871121718377088,0.10546875,-0.40867160621490406,-0.40133288593418043
action6Count,"(10.0, 23.0]",196.0,89.0,0.11694510739856802,0.173828125,0.39636236650414314,0.3994168499740143
action6Count,"(23.0, 104.0]",138.0,178.0,0.08233890214797136,0.34765625,1.4403705211374012,1.4395589315948212
action7Count,"(1e-06, 1.0]",460.0,48.0,0.32303370786516855,0.07079646017699115,-1.5179476745437244,-1.5086712537203986
action7Count,"(1.0, 2.0]",264.0,42.0,0.1853932584269663,0.061946902654867256,-1.0962016808314223,-1.0862593713364574
action7Count,"(2.0, 3.0]",173.0,53.0,0.12148876404494383,0.07817109144542773,-0.44092187691413154,-0.43441814145342744
action7Count,"(3.0, 4.0]",106.0,38.0,0.07443820224719101,0.05604719764011799,-0.2837751303541559,-0.2754089398242157
action7Count,"(4.0, 8.0]",217.0,115.0,0.1523876404494382,0.1696165191740413,0.10711257885431606,0.10914948346463484
action7Count,"(8.0, 20.0]",136.0,133.0,0.09550561797752809,0.19616519174041297,0.7197720465172273,0.7198546672468153
action7Count,"(20.0, 83.0]",68.0,249.0,0.047752808988764044,0.3672566371681416,2.0400229953201263,2.034702973954919
action8Count,"(1e-06, 1.0]",287.0,90.0,0.2998955067920585,0.24128686327077747,-0.21744757362021727,-0.21364803772238597
action8Count,"(1.0, 2.0]",143.0,87.0,0.14942528735632185,0.23324396782841822,0.4452884602038151,0.4475287299730317
action8Count,"(2.0, 3.0]",96.0,65.0,0.10031347962382445,0.1742627345844504,0.5522640502369397,0.5547321061054048
action8Count,"(3.0, 6.0]",221.0,81.0,0.2309299895506792,0.21715817694369974,-0.0614885750361753,-0.05759459742923459
action8Count,"(6.0, 30.0]",210.0,50.0,0.219435736677116,0.13404825737265416,-0.49285955348018384,-0.4852873450319832
action9Count,"(1e-06, 1.0]",326.0,73.0,0.3001841620626151,0.1123076923076923,-0.9831538026141187,-0.9778604048934968
action9Count,"(1.0, 2.0]",212.0,63.0,0.19521178637200737,0.09692307692307692,-0.7001674106762819,-0.6946179448616276
action9Count,"(2.0, 3.0]",89.0,27.0,0.08195211786372007,0.04153846153846154,-0.6795153661236127,-0.6667684830040861
action9Count,"(3.0, 7.0]",262.0,123.0,0.24125230202578268,0.18923076923076923,-0.24287601078448134,-0.24072578835944855
action9Count,"(7.0, 15.0]",129.0,127.0,0.11878453038674033,0.19538461538461538,0.4976588197011171,0.49771962106308626
action9Count,"(15.0, 88.0]",68.0,237.0,0.06261510128913444,0.3646153846153846,1.7618365735632224,1.756618015810714
actionCount,"(2.0, 5.0]",249.0,42.0,0.10802603036876356,0.05570291777188329,-0.6623396907585464,-0.6525112518384095
actionCount,"(5.0, 9.0]",234.0,56.0,0.10151843817787419,0.07427055702917772,-0.3125258371997594,-0.305771362311146
actionCount,"(9.0, 13.0]",226.0,46.0,0.09804772234273319,0.0610079575596817,-0.474450015360398,-0.4658490449069853
actionCount,"(13.0, 20.0]",258.0,59.0,0.11193058568329718,0.07824933687002653,-0.3579785535931051,-0.35147579397410694
actionCount,"(20.0, 29.0]",254.0,59.0,0.11019522776572668,0.07824933687002653,-0.34235323569002435,-0.3358809360162006
actionCount,"(29.0, 43.0]",256.0,62.0,0.11106290672451193,0.08222811671087533,-0.3005994720116781,-0.29451852044567556
actionCount,"(43.0, 64.0]",248.0,64.0,0.10759219088937093,0.08488063660477453,-0.2371020753825175,-0.23133403431216384
actionCount,"(64.0, 106.0]",222.0,92.0,0.0963123644251627,0.1220159151193634,0.23655478259955368,0.23972513033487738
actionCount,"(106.0, 218.0]",211.0,104.0,0.09154013015184381,0.13793103448275862,0.40997635308809904,0.412405660341326
actionCount,"(218.0, 703.0]",147.0,170.0,0.06377440347071583,0.22546419098143236,1.2628094376943184,1.2623507083664898
secondsToTransaction,"(1e-06, 34.0]",253.0,64.0,0.10541666666666667,0.08300907911802853,-0.23897076259514102,-0.23316295645680366
secondsToTransaction,"(34.0, 78.0]",245.0,76.0,0.10208333333333333,0.09857328145265888,-0.034989227485688446,-0.030470563629377688
secondsToTransaction,"(78.0, 130.0]",260.0,54.0,0.10833333333333334,0.07003891050583658,-0.4361619416785458,-0.42886651675151577
secondsToTransaction,"(130.0, 204.8]",248.0,67.0,0.10333333333333333,0.08690012970168612,-0.17320048400130864,-0.16777960488549185
secondsToTransaction,"(204.8, 309.0]",264.0,57.0,0.11,0.07392996108949416,-0.3973621925390585,-0.3905206607223419
secondsToTransaction,"(309.0, 459.0]",256.0,59.0,0.10666666666666667,0.07652399481193256,-0.3321043578011355,-0.32561670928653264
secondsToTransaction,"(459.0, 661.4]",236.0,80.0,0.09833333333333333,0.10376134889753567,0.05373047242097918,0.05784461926523759
secondsToTransaction,"(661.4, 1085.0]",246.0,72.0,0.1025,0.0933852140077821,-0.09312977414359992,-0.08823978884940824
secondsToTransaction,"(1085.0, 2008.6]",224.0,92.0,0.09333333333333334,0.11932555123216602,0.24567816796670788,0.24886858010877813
secondsToTransaction,"(2008.6, 6803.0]",168.0,150.0,0.07,0.19455252918287938,1.0222069574657042,1.0225629771692215
avgActionDuration,"(1e-06, 5.931]",229.0,87.0,0.09541666666666666,0.11284046692607004,0.16772175787305166,0.17127140663567633
avgActionDuration,"(5.931, 7.431]",154.0,163.0,0.06416666666666666,0.21141374837872892,1.1923332411658407,1.1921545367722153
avgActionDuration,"(7.431, 8.0]",104.0,217.0,0.043333333333333335,0.2814526588845655,1.8710420971717945,1.8685474218965805
avgActionDuration,"(8.0, 8.571]",131.0,184.0,0.05458333333333333,0.23865110246433205,1.4752740771805417,1.47417825463547
avgActionDuration,"(8.571, 9.292]",258.0,58.0,0.1075,0.07522697795071336,-0.35698093160249056,-0.35033329693796567
avgActionDuration,"(9.292, 9.767]",296.0,21.0,0.12333333333333334,0.027237354085603113,-1.5103013738279298,-1.4884586405314555
avgActionDuration,"(9.767, 10.602]",302.0,15.0,0.12583333333333332,0.019455252918287938,-1.866841173499952,-1.8357056107729877
avgActionDuration,"(10.602, 12.451]",299.0,18.0,0.12458333333333334,0.023346303501945526,-1.6745361727218142,-1.6488080426985172
avgActionDuration,"(12.451, 15.043]",311.0,6.0,0.12958333333333333,0.007782101167315175,-2.8124978001784715,-2.734061518553209
avgActionDuration,"(15.043, 48.5]",316.0,2.0,0.13166666666666665,0.0025940337224383916,-3.9270593902542594,-3.7054968669373682
amountSum,"(0.06, 50.466]",288.0,29.0,0.11995002082465639,0.03761348897535668,-1.1597124274915482,-1.1443525999444564
amountSum,"(50.466, 135.458]",292.0,25.0,0.12161599333610995,0.0324254215304799,-1.3219257547421572,-1.3038339918496071
amountSum,"(135.458, 282.15]",280.0,37.0,0.11661807580174927,0.04798962386511025,-0.8879194678671013,-0.8762805693284622
amountSum,"(282.15, 514.734]",271.0,46.0,0.11286963765097877,0.05966277561608301,-0.6375252017326821,-0.6285576041227559
amountSum,"(514.734, 927.0]",271.0,47.0,0.11286963765097877,0.0609597924773022,-0.6160189965117185,-0.6072802056754709
amountSum,"(927.0, 1667.716]",238.0,79.0,0.09912536443148688,0.10246433203631647,0.03312940145347042,0.037339933989814125
amountSum,"(1667.716, 3218.954]",241.0,76.0,0.10037484381507705,0.09857328145265888,-0.018111370546400236,-0.013626509602213514
amountSum,"(3218.954, 7565.874]",206.0,111.0,0.08579758433985839,0.14396887159533073,0.5176062551806768,0.5196764011570097
amountSum,"(7565.874, 22755.338]",215.0,102.0,0.0895460224906289,0.13229571984435798,0.390287007814532,0.3928541116925841
amountSum,"(22755.338, 157116.9]",99.0,219.0,0.04123281965847563,0.2840466926070039,1.9299041023398347,1.9271468110086027
amountAvg,"(0.06, 17.782]",297.0,20.0,0.1236984589754269,0.02594033722438392,-1.5620476425907848,-1.5390371161833982
amountAvg,"(17.782, 50.677]",236.0,81.0,0.0982923781757601,0.10505836575875487,0.06656957230475247,0.0706070349727532
amountAvg,"(50.677, 104.207]",287.0,30.0,0.119533527696793,0.038910505836575876,-1.122332611439542,-1.1075439539661156
amountAvg,"(104.207, 167.202]",288.0,29.0,0.11995002082465639,0.03761348897535668,-1.1597124274915482,-1.1443525999444564
